Έτος,Δήμος,cleaned dimos,Org_ID,Περιφέρεια,Δασαρχείο,Κατάθεση αντιπυρκού σχεδίου στη ΓΓ. Πολ. Προστασίας,Χρηματοδότηηση ΥΠΕΣ,Συμπληρωματική χρηματοδότηση ΥΠΕΣ,#ανάθεση,#ανάληψη,#οριστικοποίηση,#έγκριση,Πρόταση χρηματοδότησης ΓΓ Πολ Προστασίας,Χρηματοδότηση ΕΣΠΑ,Χρηματοδότηση Αντώνης Τρίτσης,Άλλη πηγή χρηματοδότησης ονομαστικά,Δαπάνη για αντιπυρρική προστασία - Ισολογισμός,Αρ. Υπαλλήλων δήμου για πυροπροστασία,Αριθμός Πυρκαγιών,Καμμένες εκτάσεις,Τι ποσοστό του τακτικού προϋπολογισμού δίνεται σε πυροπροστασία
2021,ΔΗΜΟΣ ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,5009,ΠΙΕΡΙΑΣ,,,84000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΑΤΩ ΝΕΥΡΟΚΟΠΙΟΥ,ΚΑΤΩ ΝΕΥΡΟΚΟΠΙΟΥ,5001,ΔΡΑΜΑΣ,,,26000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΕΑΣ,ΚΕΑΣ,5011,ΚΥΚΛΑΔΩΝ,,,14400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,5006,ΑΡΤΗΣ,,,28400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΕΡΑΤΣΙΝΙΟΥ-ΔΡΑΠΕΤΣΩΝΑΣ,ΚΕΡΑΤΣΙΝΙΟΥ-ΔΡΑΠΕΤΣΩΝΑΣ,#N/A,ΑΤΤΙΚΗΣ,,,20000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΕΡΚΥΡΑΣ,ΚΕΡΚΥΡΑΣ,5008,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΕΦΑΛΟΝΙΑΣ,ΚΕΦΑΛΟΝΙΑΣ,5008,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΗΦΙΣΙΑΣ,ΚΗΦΙΣΙΑΣ,5002,ΑΤΤΙΚΗΣ,,,79500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΙΛΕΛΕΡ,ΚΙΛΕΛΕΡ,100054492,ΛΑΡΙΣΑΣ,,,55000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,5009,ΚΙΛΚΙΣ,,,118000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΙΜΩΛΟΥ,ΚΙΜΩΛΟΥ,5011,ΚΥΚΛΑΔΩΝ,,,9000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΙΣΣΑΜΟΥ,ΚΙΣΣΑΜΟΥ,12,ΧΑΝΙΩΝ,,,49400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ,5005,ΚΟΖΑΝΗΣ,,,62000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΟΜΟΤΗΝΗΣ,ΚΟΜΟΤΗΝΗΣ,5001,ΡΟΔΟΠΗΣ,,,45000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΟΝΙΤΣΑΣ,ΚΟΝΙΤΣΑΣ,5006,ΙΩΑΝΝΙΝΩΝ,,,46000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΟΡΔΕΛΙΟΥ-ΕΥΟΣΜΟΥ,ΚΟΡΔΕΛΙΟΥ-ΕΥΟΣΜΟΥ,#N/A,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,16600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,5012,ΚΟΡΙΝΘΙΑΣ,,,129000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΟΡΥΔΑΛΛΟΥ,ΚΟΡΥΔΑΛΛΟΥ,,ΑΤΤΙΚΗΣ,,,14500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΡΩΠΙΑΣ,ΚΡΩΠΙΑΣ,5002,ΑΤΤΙΚΗΣ,,,42000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΥΘΗΡΩΝ,ΚΥΘΗΡΩΝ,5002,ΑΤΤΙΚΗΣ,,,59700,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΥΘΝΟΥ,ΚΥΘΝΟΥ,100054492,ΚΥΚΛΑΔΩΝ,,,9800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΥΜΗΣ-ΑΛΙΒΕΡΙΟΥ,ΚΥΜΗΣ-ΑΛΙΒΕΡΙΟΥ,#N/A,ΕΥΒΟΙΑΣ,,,113000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΚΩ,ΚΩ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,71000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΑΓΚΑΔΑ,ΛΑΓΚΑΔΑ,5009,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,96000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΑΜΙΕΩΝ,ΛΑΜΙΕΩΝ,12,ΦΘΙΩΤΙΔΑΣ,,,109000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΑΙΩΝ,5007,ΛΑΡΙΣΑΣ,,,40000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΑΥΡΕΩΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,5002,ΑΤΤΙΚΗΣ,,,89400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΕΒΑΔΕΩΝ,ΛΕΒΑΔΕΩΝ,5013,ΒΟΙΩΤΙΑΣ,,,83000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΕΙΨΩΝ,ΛΕΙΨΩΝ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,11000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΕΡΟΥ,ΛΕΡΟΥ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,22000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,5003,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΕΥΚΑΔΑΣ,ΛΕΥΚΑΔΑΣ,5008,ΛΕΥΚΑΔΟΣ,,,112000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΗΜΝΟΥ,ΛΗΜΝΟΥ,5003,ΛΕΣΒΟΥ,,,70600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΙΜΝΗΣ ΠΛΑΣΤΗΡΑ,ΛΙΜΝΗΣ ΠΛΑΣΤΗΡΑ,,ΚΑΡΔΙΤΣΑΣ,,,17000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΟΚΡΩΝ,ΛΟΚΡΩΝ,5013,ΦΘΙΩΤΙΔΑΣ,,,83700,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΟΥΤΡΑΚΙΟΥ-ΠΕΡΑΧΩΡΑΣ-ΑΓΙΩΝ ΘΕΟΔΩΡΩΝ,ΛΟΥΤΡΑΚΙΟΥ-ΠΕΡΑΧΩΡΑΣ-ΑΓΙΩΝ ΘΕΟΔΩΡΩΝ,#N/A,ΚΟΡΙΝΘΙΑΣ,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΛΥΚΟΒΡΥΣΗΣ-ΠΕΥΚΗΣ,ΛΥΚΟΒΡΥΣΗΣ-ΠΕΥΚΗΣ,#N/A,ΑΤΤΙΚΗΣ,,,29500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΑΚΡΑΚΩΜΗΣ,ΜΑΚΡΑΚΩΜΗΣ,5013,ΦΘΙΩΤΙΔΑΣ,,,75000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΑΛΕΒΙΖΙΟΥ,ΜΑΛΕΒΙΖΙΟΥ,5010,ΗΡΑΚΛΕΙΟΥ,,,30800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΑΝΔΡΑΣ-ΕΙΔΥΛΛΙΑΣ,ΜΑΝΔΡΑΣ-ΕΙΔΥΛΛΙΑΣ,#N/A,ΑΤΤΙΚΗΣ,,,101200,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΑΡΑΘΩΝΟΣ,ΜΑΡΑΘΩΝΟΣ,5002,ΑΤΤΙΚΗΣ,,,92800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,5002,ΑΤΤΙΚΗΣ,,,18000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΑΡΩΝΕΙΑΣ-ΣΑΠΩΝ,ΜΑΡΩΝΕΙΑΣ-ΣΑΠΩΝ,#N/A,ΡΟΔΟΠΗΣ,,,23600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΕΓΑΛΟΠΟΛΗΣ,ΜΕΓΑΛΟΠΟΛΗΣ,5012,ΑΡΚΑΔΙΑΣ,,,66700,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΕΓΑΝΗΣΙΟΥ,ΜΕΓΑΝΗΣΙΟΥ,,ΛΕΥΚΑΔΟΣ,,,11000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ,ΜΕΓΑΡΕΩΝ,100054492,ΑΤΤΙΚΗΣ,,,50800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΕΓΙΣΤΗΣ,ΜΕΓΙΣΤΗΣ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,9400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΕΣΣΗΝΗΣ,ΜΕΣΣΗΝΗΣ,5012,ΜΕΣΣΗΝΙΑΣ,,,119800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΕΤΑΜΟΡΦΩΣΗΣ,ΜΕΤΑΜΟΡΦΩΣΗΣ,5002,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΕΤΣΟΒΟΥ,ΜΕΤΣΟΒΟΥ,5006,ΙΩΑΝΝΙΝΩΝ,,,28600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΗΛΟΥ,ΜΗΛΟΥ,5011,ΚΥΚΛΑΔΩΝ,,,19000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΙΝΩΑ ΠΕΔΙΑΔΑΣ,ΜΙΝΩΑ ΠΕΔΙΑΔΑΣ,5010,ΗΡΑΚΛΕΙΟΥ,,,36600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ AΓΙΟΥ ΝΙΚΟΛΑΟΥ,AΓΙΟΥ ΝΙΚΟΛΑΟΥ,12,ΛΑΣΙΘΙΟΥ,,,69000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΟΝΕΜΒΑΣΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,12,ΛΑΚΩΝΙΑΣ,,,88700,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΟΣΧΑΤΟΥ-ΤΑΥΡΟΥ,ΜΟΣΧΑΤΟΥ-ΤΑΥΡΟΥ,#N/A,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΟΥΖΑΚΙΟΥ,ΜΟΥΖΑΚΙΟΥ,5007,ΚΑΡΔΙΤΣΑΣ,,,24000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΥΚΗΣ,ΜΥΚΗΣ,5001,ΞΑΝΘΗΣ,,,36500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,5011,ΚΥΚΛΑΔΩΝ,,,20600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΥΛΟΠΟΤΑΜΟΥ,ΜΥΛΟΠΟΤΑΜΟΥ,5010,ΡΕΘΥΜΝΟΥ,,,38000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΜΩΛΟΥ-ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΥ,ΜΩΛΟΥ-ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΥ,#N/A,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΞΩΝ,ΠΑΞΩΝ,5008,ΚΕΡΚΥΡΑΣ,,,19000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΑΞΟΥ & ΜΙΚΡΩΝ ΚΥΚΛΑΔΩΝ,ΝΑΞΟΥ & ΜΙΚΡΩΝ ΚΥΚΛΑΔΩΝ,5011,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΑΟΥΣΑΣ,ΝΑΟΥΣΑΣ,5009,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,ΝΑΥΠΑΚΤΙΑΣ,5004,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,,,78000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΑΥΠΛΙΕΩΝ,ΝΑΥΠΛΙΕΩΝ,5012,ΑΡΓΟΛΙΔΑΣ,,,79000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,#N/A,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,57800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΕΑΣ ΖΙΧΝΗΣ,ΝΕΑΣ ΖΙΧΝΗΣ,5009,ΣΕΡΡΩΝ,,,18000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΕΑΣ ΙΩΝΙΑΣ,ΝΕΑΣ ΙΩΝΙΑΣ,5002,ΑΤΤΙΚΗΣ,,,20000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΕΑΣ ΠΡΟΠΟΝΤΙΔΑΣ,ΝΕΑΣ ΠΡΟΠΟΝΤΙΔΑΣ,,ΧΑΛΚΙΔΙΚΗΣ,,,55800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΕΑΣ ΣΜΥΡΝΗΣ,ΝΕΑΣ ΣΜΥΡΝΗΣ,5002,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΕΜΕΑΣ,ΝΕΜΕΑΣ,5012,ΚΟΡΙΝΘΙΑΣ,,,23500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΕΣΤΟΥ,ΝΕΣΤΟΥ,5001,ΚΑΒΑΛΑΣ,,,38000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΙΚΑΙΑΣ-ΑΓΙΟΥ Ι. ΡΕΝΤΗ,ΝΙΚΑΙΑΣ-ΑΓΙΟΥ Ι. ΡΕΝΤΗ,#N/A,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΙΚΟΛΑΟΥ ΣΚΟΥΦΑ,ΝΙΚΟΛΑΟΥ ΣΚΟΥΦΑ,5006,ΑΡΤΗΣ,,,20600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΙΣΥΡΟΥ,ΝΙΣΥΡΟΥ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,14700,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,5012,ΑΡΚΑΔΙΑΣ,,,53000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΝΟΤΙΟΥ ΠΗΛΙΟΥ,ΝΟΤΙΟΥ ΠΗΛΙΟΥ,5007,ΜΑΓΝΗΣΙΑΣ,,,104000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,5001,ΞΑΝΘΗΣ,,,39600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΞΗΡΟΜΕΡΟΥ,ΞΗΡΟΜΕΡΟΥ,5004,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,,,43000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ-ΕΥΡΩΣΤΙΝΗΣ,ΞΥΛΟΚΑΣΤΡΟΥ-ΕΥΡΩΣΤΙΝΗΣ,#N/A,ΚΟΡΙΝΘΙΑΣ,,,50000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΟΙΝΟΥΣΣΩΝ,ΟΙΝΟΥΣΣΩΝ,,ΧΙΟΥ,,,12800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΟΙΧΑΛΙΑΣ,ΟΙΧΑΛΙΑΣ,100054492,ΜΕΣΣΗΝΙΑΣ,,,70600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΟΡΕΣΤΙΑΔΑΣ,ΟΡΕΣΤΙΑΔΑΣ,5001,ΕΒΡΟΥ,,,61000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ,ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ,5010,ΛΑΣΙΘΙΟΥ,,,30000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΟΡΧΟΜΕΝΟΥ,ΟΡΧΟΜΕΝΟΥ,100054492,ΒΟΙΩΤΙΑΣ,,,39000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΓΓΑΙΟΥ,ΠΑΓΓΑΙΟΥ,12,ΚΑΒΑΛΑΣ,,,57000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΙΑΝΙΑΣ,ΠΑΙΑΝΙΑΣ,,ΑΤΤΙΚΗΣ,,,40000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΙΟΝΙΑΣ,ΠΑΙΟΝΙΑΣ,5009,ΚΙΛΚΙΣ,,,61000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΛΑΜΑ,ΠΑΛΑΜΑ,5007,ΚΑΡΔΙΤΣΑΣ,,,18000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΠΑΓΟΥ-ΧΟΛΑΡΓΟΥ,ΠΑΠΑΓΟΥ-ΧΟΛΑΡΓΟΥ,#N/A,ΑΤΤΙΚΗΣ,,,38400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΡΑΝΕΣΤΙΟΥ,ΠΑΡΑΝΕΣΤΙΟΥ,5001,ΔΡΑΜΑΣ,,,37000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΡΓΑΣ,ΠΑΡΓΑΣ,5006,ΠΡΕΒΕΖΗΣ,,,23400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΡΟΥ,ΠΑΡΟΥ,5011,ΚΥΚΛΑΔΩΝ,,,36000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΤΜΟΥ,ΠΑΤΜΟΥ,12,ΔΩΔΕΚΑΝΗΣΟΥ,,,18000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΤΡΕΩΝ,ΠΑΤΡΕΩΝ,100054492,ΑΧΑΙΑΣ,,,130000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΑΥΛΟΥ ΜΕΛΑ,ΠΑΥΛΟΥ ΜΕΛΑ,5009,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,33700,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΕΙΡΑΙΩΣ,ΠΕΙΡΑΙΩΣ,5002,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,100054492,ΠΕΛΛΑΣ,,,56000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΕΡΑΜΑΤΟΣ,ΠΕΡΑΜΑΤΟΣ,,ΑΤΤΙΚΗΣ,,,18000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,5002,ΑΤΤΙΚΗΣ,,,21600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΕΤΡΟΥΠΟΛΗΣ,ΠΕΤΡΟΥΠΟΛΗΣ,5002,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΗΝΕΙΟΥ,ΠΗΝΕΙΟΥ,5004,ΗΛΕΙΑΣ,,,51500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΛΑΤΑΝΙΑ,ΠΛΑΤΑΝΙΑ,,ΧΑΝΙΩΝ,,,66400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΟΛΥΓΥΡΟΥ,ΠΟΛΥΓΥΡΟΥ,5009,ΧΑΛΚΙΔΙΚΗΣ,,,90600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΟΡΟΥ,ΠΟΡΟΥ,,ΑΤΤΙΚΗΣ,,,33000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,5006,ΠΡΕΒΕΖΗΣ,,,38000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΡΕΣΠΩΝ,ΠΡΕΣΠΩΝ,5005,ΦΛΩΡΙΝΑΣ,,,28000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΡΟΣΟΤΣΑΝΗΣ,ΠΡΟΣΟΤΣΑΝΗΣ,5001,ΔΡΑΜΑΣ,,,31000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΥΔΝΑΣ-ΚΟΛΙΝΔΡΟΥ,ΠΥΔΝΑΣ-ΚΟΛΙΝΔΡΟΥ,#N/A,ΠΙΕΡΙΑΣ,,,44000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΥΛΑΙΑΣ-ΧΟΡΤΙΑΤΗ,ΠΥΛΑΙΑΣ-ΧΟΡΤΙΑΤΗ,#N/A,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,39800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΥΛΗΣ,ΠΥΛΗΣ,5007,ΤΡΙΚΑΛΩΝ,,,53000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,#N/A,ΜΕΣΣΗΝΙΑΣ,,,99000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2021,ΔΗΜΟΣ ΠΥΡΓΟΥ,ΠΥΡΓΟΥ,5004,ΗΛΕΙΑΣ,,,75900,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
